pi-8753,99-L,piccolo,2021-03-24
pi-8754,4-R,piccolo,2021-01-12
su-8755,68-L,sunstream,2021-09-28
br-8756,95-R,brioso,2021-08-26
su-8757,70-L,sunstream,2021-07-29
br-8758,130-R,brioso,2021-07-01
pi-8759,128-L,piccolo,2021-06-19
br-8760,65-R,brioso,2021-03-17
pi-8761,97-L,piccolo,2021-10-31
pi-8762,79-R,piccolo,2021-04-24
su-8763,127-L,sunstream,2021-03-31
pi-8764,83-R,piccolo,2021-12-29
br-8765,99-L,brioso,2021-06-18
br-8766,111-R,brioso,2021-03-10
su-8767,1-L,sunstream,2021-10-11
pi-8768,76-R,piccolo,2021-10-03
br-8769,2-L,brioso,2021-10-18
su-8770,104-R,sunstream,2021-09-20
pi-8771,35-L,piccolo,2021-05-13
br-8772,117-R,brioso,2021-02-28
pi-8773,38-L,piccolo,2021-08-02
su-8774,104-R,sunstream,2021-09-24
su-8775,118-L,sunstream,2021-10-21
su-8776,20-R,sunstream,2021-01-19
br-8777,41-L,brioso,2021-07-07
pi-8778,125-R,piccolo,2021-12-20
su-8779,88-L,sunstream,2021-03-06
br-8780,48-R,brioso,2021-12-18
su-8781,73-L,sunstream,2021-11-25
pi-8782,112-R,piccolo,2021-08-17
br-8783,68-L,brioso,2021-04-02
su-8784,12-R,sunstream,2021-01-25
pi-8785,14-L,piccolo,2021-12-04
pi-8786,53-R,piccolo,2021-06-30
pi-8787,129-L,piccolo,2021-05-18
su-8788,114-R,sunstream,2021-06-27
su-8789,105-L,sunstream,2021-06-02
su-8790,51-R,sunstream,2021-06-16
pi-8791,109-L,piccolo,2021-01-22
br-8792,6-R,brioso,2021-01-24
su-8793,88-L,sunstream,2021-01-26
br-8794,61-R,brioso,2021-01-21
pi-8795,112-L,piccolo,2021-03-06
pi-8796,1-R,piccolo,2021-12-05
br-8797,117-L,brioso,2021-05-11
br-8798,28-R,brioso,2021-06-25
su-8799,111-L,sunstream,2021-01-15
br-8800,90-R,brioso,2021-08-09
br-8801,2-L,brioso,2021-06-19
br-8802,106-R,brioso,2021-02-23
su-8803,41-L,sunstream,2021-04-25
pi-8804,48-R,piccolo,2021-06-02
su-8805,72-L,sunstream,2021-10-10
pi-8806,91-R,piccolo,2021-12-26
su-8807,47-L,sunstream,2021-12-21
pi-8808,115-R,piccolo,2021-03-09
su-8809,45-L,sunstream,2021-04-03
su-8810,28-R,sunstream,2021-02-17
br-8811,105-L,brioso,2021-02-25
br-8812,23-R,brioso,2021-01-22
br-8813,61-L,brioso,2021-11-07
pi-8814,49-R,piccolo,2021-11-01
br-8815,118-L,brioso,2021-07-22
pi-8816,52-R,piccolo,2021-10-30
br-8817,77-L,brioso,2021-12-28
pi-8818,75-R,piccolo,2021-10-13
pi-8819,102-L,piccolo,2021-11-10
su-8820,5-R,sunstream,2021-03-05
su-8821,83-L,sunstream,2021-01-15
pi-8822,116-R,piccolo,2021-09-09
pi-8823,129-L,piccolo,2021-02-27
pi-8824,69-R,piccolo,2021-02-27
br-8825,121-L,brioso,2021-07-09
su-8826,22-R,sunstream,2021-11-22
br-8827,97-L,brioso,2021-05-11
su-8828,21-R,sunstream,2021-10-17
pi-8829,62-L,piccolo,2021-09-18
pi-8830,74-R,piccolo,2021-07-15
su-8831,37-L,sunstream,2021-04-21
br-8832,125-R,brioso,2021-04-23
su-8833,21-L,sunstream,2021-08-20
su-8834,87-R,sunstream,2021-05-02
pi-8835,79-L,piccolo,2021-07-13
pi-8836,101-R,piccolo,2021-08-12
su-8837,77-L,sunstream,2021-05-19
pi-8838,14-R,piccolo,2021-07-17
su-8839,71-L,sunstream,2021-05-11
pi-8840,78-R,piccolo,2021-09-05
pi-8841,5-L,piccolo,2021-11-14
br-8842,56-R,brioso,2021-07-13
su-8843,89-L,sunstream,2021-09-24
pi-8844,49-R,piccolo,2021-02-07
br-8845,100-L,brioso,2021-02-07
su-8846,37-R,sunstream,2021-08-28
pi-8847,37-L,piccolo,2021-11-04
pi-8848,17-R,piccolo,2021-01-03
pi-8849,104-L,piccolo,2021-08-17
pi-8850,79-R,piccolo,2021-09-10
br-8851,71-L,brioso,2021-03-22
su-8852,95-R,sunstream,2021-07-13
pi-8853,71-L,piccolo,2021-05-05
su-8854,18-R,sunstream,2021-06-04
pi-8855,92-L,piccolo,2021-11-12
br-8856,86-R,brioso,2021-11-06
su-8857,26-L,sunstream,2021-03-03
pi-8858,28-R,piccolo,2021-03-23
su-8859,56-L,sunstream,2021-09-30
su-8860,33-R,sunstream,2021-03-04
br-8861,121-L,brioso,2021-06-02
br-8862,43-R,brioso,2021-12-15
pi-8863,14-L,piccolo,2021-10-14
su-8864,5-R,sunstream,2021-12-14
su-8865,18-L,sunstream,2021-08-02
su-8866,44-R,sunstream,2021-06-24
su-8867,81-L,sunstream,2021-08-24
pi-8868,103-R,piccolo,2021-08-14
br-8869,23-L,brioso,2021-11-09
br-8870,81-R,brioso,2021-07-19
br-8871,80-L,brioso,2021-09-12
pi-8872,97-R,piccolo,2021-09-27
su-8873,14-L,sunstream,2021-04-29
su-8874,76-R,sunstream,2021-01-01
pi-8875,7-L,piccolo,2021-12-30
pi-8876,99-R,piccolo,2021-06-25
pi-8877,107-L,piccolo,2021-09-23
pi-8878,35-R,piccolo,2021-09-18
su-8879,82-L,sunstream,2021-11-16
su-8880,91-R,sunstream,2021-06-14
pi-8881,11-L,piccolo,2021-09-14
br-8882,14-R,brioso,2021-04-23
br-8883,66-L,brioso,2021-07-04
su-8884,5-R,sunstream,2021-04-02
br-8885,117-L,brioso,2021-03-24
br-8886,25-R,brioso,2021-09-22
br-8887,67-L,brioso,2021-09-12
pi-8888,38-R,piccolo,2021-02-17
su-8889,14-L,sunstream,2021-02-19
pi-8890,62-R,piccolo,2021-01-24
pi-8891,9-L,piccolo,2021-10-30
su-8892,57-R,sunstream,2021-10-24
br-8893,82-L,brioso,2021-06-21
br-8894,21-R,brioso,2021-06-10
pi-8895,103-L,piccolo,2021-07-05
br-8896,11-R,brioso,2021-01-30
pi-8897,27-L,piccolo,2021-05-21
su-8898,65-R,sunstream,2021-10-20
pi-8899,19-L,piccolo,2021-09-01
pi-8900,61-R,piccolo,2021-10-28
br-8901,76-L,brioso,2021-07-31
su-8902,57-R,sunstream,2021-10-23
su-8903,35-L,sunstream,2021-07-21
pi-8904,27-R,piccolo,2021-11-11
br-8905,62-L,brioso,2021-01-24
pi-8906,30-R,piccolo,2021-09-06
su-8907,60-L,sunstream,2021-09-14
br-8908,1-R,brioso,2021-03-23
su-8909,47-L,sunstream,2021-10-12
pi-8910,33-R,piccolo,2021-01-10
pi-8911,17-L,piccolo,2021-05-24
br-8912,26-R,brioso,2021-05-13
br-8913,16-L,brioso,2021-04-16
su-8914,88-R,sunstream,2021-04-09
su-8915,64-L,sunstream,2021-08-27
br-8916,14-R,brioso,2021-09-13
su-8917,87-L,sunstream,2021-07-30
su-8918,49-R,sunstream,2021-11-09
br-8919,13-L,brioso,2021-11-04
br-8920,69-R,brioso,2021-11-19
br-8921,75-L,brioso,2021-03-13
su-8922,79-R,sunstream,2021-08-19
su-8923,79-L,sunstream,2021-09-10
pi-8924,104-R,piccolo,2021-08-29
pi-8925,30-L,piccolo,2021-06-13
su-8926,99-R,sunstream,2021-08-15
pi-8927,71-L,piccolo,2021-07-23
pi-8928,126-R,piccolo,2021-01-13
br-8929,17-L,brioso,2021-12-11
br-8930,57-R,brioso,2021-06-29
pi-8931,100-L,piccolo,2021-08-17
su-8932,18-R,sunstream,2021-12-06
pi-8933,26-L,piccolo,2021-12-15
su-8934,112-R,sunstream,2021-10-21
su-8935,123-L,sunstream,2021-03-31
br-8936,13-R,brioso,2021-11-09
br-8937,125-L,brioso,2021-06-26
pi-8938,27-R,piccolo,2021-07-29
pi-8939,8-L,piccolo,2021-08-03
br-8940,43-R,brioso,2021-03-30
br-8941,86-L,brioso,2021-01-17
pi-8942,105-R,piccolo,2021-12-27
su-8943,108-L,sunstream,2021-03-05
pi-8944,54-R,piccolo,2021-06-29
pi-8945,6-L,piccolo,2021-09-06
su-8946,87-R,sunstream,2021-12-27
pi-8947,75-L,piccolo,2021-08-14
br-8948,34-R,brioso,2021-08-10
br-8949,28-L,brioso,2021-01-11
su-8950,65-R,sunstream,2021-08-21
su-8951,125-L,sunstream,2021-12-17
su-8952,92-R,sunstream,2021-05-29
br-8953,120-L,brioso,2021-11-11
pi-8954,112-R,piccolo,2021-05-22
br-8955,64-L,brioso,2021-03-01
br-8956,125-R,brioso,2021-08-15
pi-8957,110-L,piccolo,2021-05-19
su-8958,85-R,sunstream,2021-01-09
su-8959,100-L,sunstream,2021-07-03
br-8960,99-R,brioso,2021-03-31
br-8961,14-L,brioso,2021-11-10
br-8962,19-R,brioso,2021-06-15
pi-8963,48-L,piccolo,2021-03-23
su-8964,33-R,sunstream,2021-10-28
br-8965,3-L,brioso,2021-05-17
su-8966,74-R,sunstream,2021-06-30
pi-8967,112-L,piccolo,2021-06-28
pi-8968,77-R,piccolo,2021-01-11
su-8969,115-L,sunstream,2021-05-03
br-8970,59-R,brioso,2021-04-10
su-8971,14-L,sunstream,2021-02-16
su-8972,117-R,sunstream,2021-03-23
pi-8973,112-L,piccolo,2021-06-19
su-8974,35-R,sunstream,2021-04-26
br-8975,120-L,brioso,2021-07-10
br-8976,104-R,brioso,2021-12-24
br-8977,50-L,brioso,2021-06-06
pi-8978,37-R,piccolo,2021-12-12
su-8979,56-L,sunstream,2021-05-08
br-8980,48-R,brioso,2021-05-23
pi-8981,50-L,piccolo,2021-04-14
br-8982,31-R,brioso,2021-03-09
br-8983,46-L,brioso,2021-01-19
br-8984,54-R,brioso,2021-04-20
br-8985,122-L,brioso,2021-06-14
su-8986,128-R,sunstream,2021-10-18
pi-8987,8-L,piccolo,2021-08-25
br-8988,86-R,brioso,2021-06-05
su-8989,30-L,sunstream,2021-03-23
pi-8990,108-R,piccolo,2021-09-13
su-8991,86-L,sunstream,2021-12-11
br-8992,14-R,brioso,2021-12-28
pi-8993,57-L,piccolo,2021-03-12
su-8994,12-R,sunstream,2021-11-23
pi-8995,18-L,piccolo,2021-11-08
pi-8996,21-R,piccolo,2021-10-03
br-8997,41-L,brioso,2021-03-08
su-8998,3-R,sunstream,2021-08-11
br-8999,43-L,brioso,2021-08-11
su-9000,83-R,sunstream,2021-06-03
pi-9001,28-L,piccolo,2021-06-18
su-9002,71-R,sunstream,2021-04-01
br-9003,101-L,brioso,2021-05-25
su-9004,36-R,sunstream,2021-04-13
br-9005,71-L,brioso,2021-10-03
br-9006,30-R,brioso,2021-05-17
br-9007,15-L,brioso,2021-10-09
pi-9008,54-R,piccolo,2021-03-24
su-9009,69-L,sunstream,2021-03-16
br-9010,92-R,brioso,2021-04-06
pi-9011,110-L,piccolo,2021-01-31
pi-9012,47-R,piccolo,2021-05-13
br-9013,46-L,brioso,2021-07-10
su-9014,113-R,sunstream,2021-06-23
br-9015,39-L,brioso,2021-02-01
br-9016,7-R,brioso,2021-04-25
pi-9017,69-L,piccolo,2021-03-27
su-9018,29-R,sunstream,2021-07-18
su-9019,6-L,sunstream,2021-02-20
su-9020,81-R,sunstream,2021-03-24
br-9021,95-L,brioso,2021-10-25
br-9022,63-R,brioso,2021-06-16
pi-9023,38-L,piccolo,2021-06-18
br-9024,103-R,brioso,2021-06-30
su-9025,98-L,sunstream,2021-10-29
br-9026,63-R,brioso,2021-01-20
br-9027,91-L,brioso,2021-06-03
su-9028,31-R,sunstream,2021-06-08
br-9029,87-L,brioso,2021-02-24
su-9030,62-R,sunstream,2021-10-20
br-9031,28-L,brioso,2021-03-25
pi-9032,19-R,piccolo,2021-12-04
pi-9033,89-L,piccolo,2021-01-29
pi-9034,107-R,piccolo,2021-12-27
pi-9035,83-L,piccolo,2021-07-12
su-9036,99-R,sunstream,2021-03-14
br-9037,4-L,brioso,2021-10-03
pi-9038,99-R,piccolo,2021-09-10
br-9039,95-L,brioso,2021-12-23
pi-9040,30-R,piccolo,2021-01-23
br-9041,91-L,brioso,2021-01-22
su-9042,83-R,sunstream,2021-03-27
su-9043,10-L,sunstream,2021-08-05
su-9044,23-R,sunstream,2021-05-11
br-9045,17-L,brioso,2021-03-08
su-9046,92-R,sunstream,2021-02-15
su-9047,7-L,sunstream,2021-09-21
pi-9048,20-R,piccolo,2021-05-09
br-9049,11-L,brioso,2021-05-22
su-9050,93-R,sunstream,2021-09-29
su-9051,41-L,sunstream,2021-11-13
su-9052,110-R,sunstream,2021-11-19
su-9053,122-L,sunstream,2021-12-03
br-9054,118-R,brioso,2021-07-23
su-9055,110-L,sunstream,2021-09-06
su-9056,26-R,sunstream,2021-01-08
pi-9057,18-L,piccolo,2021-12-04
su-9058,5-R,sunstream,2021-02-17
su-9059,128-L,sunstream,2021-04-25
pi-9060,34-R,piccolo,2021-08-22
su-9061,51-L,sunstream,2021-07-18
su-9062,21-R,sunstream,2021-09-03
su-9063,76-L,sunstream,2021-05-28
pi-9064,30-R,piccolo,2021-02-28
br-9065,39-L,brioso,2021-07-29
br-9066,78-R,brioso,2021-01-16
pi-9067,85-L,piccolo,2021-10-07
pi-9068,95-R,piccolo,2021-06-10
br-9069,115-L,brioso,2021-01-03
su-9070,13-R,sunstream,2021-12-18
su-9071,3-L,sunstream,2021-12-13
pi-9072,112-R,piccolo,2021-05-13
br-9073,65-L,brioso,2021-09-01
su-9074,92-R,sunstream,2021-12-19
br-9075,111-L,brioso,2021-12-17
su-9076,78-R,sunstream,2021-06-06
br-9077,62-L,brioso,2021-12-20
br-9078,108-R,brioso,2021-12-27
su-9079,38-L,sunstream,2021-07-29
br-9080,24-R,brioso,2021-12-08
pi-9081,7-L,piccolo,2021-05-13
br-9082,40-R,brioso,2021-02-25
br-9083,33-L,brioso,2021-11-22
su-9084,50-R,sunstream,2021-12-02
br-9085,113-L,brioso,2021-12-21
br-9086,113-R,brioso,2021-10-20
pi-9087,19-L,piccolo,2021-05-12
su-9088,4-R,sunstream,2021-06-23
br-9089,61-L,brioso,2021-09-26
su-9090,67-R,sunstream,2021-01-20
pi-9091,83-L,piccolo,2021-07-16
pi-9092,35-R,piccolo,2021-06-03
su-9093,98-L,sunstream,2021-08-24
br-9094,19-R,brioso,2021-06-25
pi-9095,81-L,piccolo,2021-03-11
su-9096,130-R,sunstream,2021-07-19
pi-9097,99-L,piccolo,2021-12-29
pi-9098,120-R,piccolo,2021-10-08
su-9099,61-L,sunstream,2021-02-19
su-9100,7-R,sunstream,2021-01-15
su-9101,48-L,sunstream,2021-08-31
su-9102,96-R,sunstream,2021-05-23
pi-9103,91-L,piccolo,2021-08-30
su-9104,25-R,sunstream,2021-09-09
su-9105,58-L,sunstream,2021-12-05
br-9106,61-R,brioso,2021-01-09
br-9107,103-L,brioso,2021-05-18
br-9108,30-R,brioso,2021-04-30
br-9109,99-L,brioso,2021-09-24
br-9110,81-R,brioso,2021-11-29
su-9111,71-L,sunstream,2021-05-28
pi-9112,73-R,piccolo,2021-04-30
pi-9113,57-L,piccolo,2021-04-08
su-9114,40-R,sunstream,2021-10-01
pi-9115,54-L,piccolo,2021-10-18
su-9116,26-R,sunstream,2021-08-18
su-9117,84-L,sunstream,2021-02-07
pi-9118,28-R,piccolo,2021-04-27
br-9119,67-L,brioso,2021-11-10
br-9120,34-R,brioso,2021-08-26
su-9121,36-L,sunstream,2021-04-03
pi-9122,101-R,piccolo,2021-11-24
pi-9123,46-L,piccolo,2021-09-05
br-9124,115-R,brioso,2021-09-14
br-9125,27-L,brioso,2021-10-03
br-9126,15-R,brioso,2021-02-03
pi-9127,129-L,piccolo,2021-07-26
pi-9128,64-R,piccolo,2021-12-17
br-9129,59-L,brioso,2021-04-27
su-9130,59-R,sunstream,2021-01-28
pi-9131,60-L,piccolo,2021-08-10
pi-9132,90-R,piccolo,2021-07-24
br-9133,98-L,brioso,2021-03-17
su-9134,3-R,sunstream,2021-11-08
pi-9135,7-L,piccolo,2021-03-29
br-9136,11-R,brioso,2021-08-27
pi-9137,78-L,piccolo,2021-02-17
su-9138,57-R,sunstream,2021-01-05
pi-9139,76-L,piccolo,2021-03-31
br-9140,111-R,brioso,2021-08-03
su-9141,103-L,sunstream,2021-08-30
su-9142,98-R,sunstream,2021-08-14
su-9143,33-L,sunstream,2021-10-17
pi-9144,32-R,piccolo,2021-09-05
br-9145,127-L,brioso,2021-11-11
pi-9146,66-R,piccolo,2021-10-12
br-9147,57-L,brioso,2021-08-26
pi-9148,55-R,piccolo,2021-09-30
su-9149,96-L,sunstream,2021-10-25
pi-9150,54-R,piccolo,2021-07-11
su-9151,123-L,sunstream,2021-10-20
br-9152,14-R,brioso,2021-12-30
br-9153,12-L,brioso,2021-10-11
br-9154,9-R,brioso,2021-09-13
pi-9155,11-L,piccolo,2021-09-11
pi-9156,57-R,piccolo,2021-04-24
br-9157,46-L,brioso,2021-09-16
su-9158,101-R,sunstream,2021-09-05
su-9159,118-L,sunstream,2021-04-11
br-9160,47-R,brioso,2021-02-08
su-9161,84-L,sunstream,2021-12-14
pi-9162,129-R,piccolo,2021-04-15
pi-9163,65-L,piccolo,2021-05-13
su-9164,110-R,sunstream,2021-04-26
pi-9165,62-L,piccolo,2021-06-12
br-9166,58-R,brioso,2021-01-15
su-9167,97-L,sunstream,2021-12-26
su-9168,53-R,sunstream,2021-08-04
br-9169,110-L,brioso,2021-06-02
br-9170,30-R,brioso,2021-10-28
su-9171,108-L,sunstream,2021-01-19
su-9172,61-R,sunstream,2021-03-23
su-9173,9-L,sunstream,2021-01-31
pi-9174,56-R,piccolo,2021-08-11
pi-9175,118-L,piccolo,2021-03-17
su-9176,20-R,sunstream,2021-07-17
su-9177,46-L,sunstream,2021-11-24
br-9178,45-R,brioso,2021-01-12
br-9179,130-L,brioso,2021-07-26
br-9180,12-R,brioso,2021-11-30
su-9181,90-L,sunstream,2021-03-15
br-9182,82-R,brioso,2021-09-14
pi-9183,119-L,piccolo,2021-12-04
pi-9184,4-R,piccolo,2021-02-09
pi-9185,70-L,piccolo,2021-03-09
pi-9186,119-R,piccolo,2021-06-28
br-9187,53-L,brioso,2021-02-01
br-9188,124-R,brioso,2021-12-05
su-9189,93-L,sunstream,2021-02-16
br-9190,94-R,brioso,2021-08-31
su-9191,122-L,sunstream,2021-09-03
br-9192,97-R,brioso,2021-04-27
br-9193,61-L,brioso,2021-01-04
su-9194,127-R,sunstream,2021-08-11
br-9195,104-L,brioso,2021-02-04
su-9196,98-R,sunstream,2021-03-30
br-9197,110-L,brioso,2021-10-07
su-9198,84-R,sunstream,2021-07-21
su-9199,37-L,sunstream,2021-08-18
pi-9200,12-R,piccolo,2021-08-31
su-9201,7-L,sunstream,2021-11-10
su-9202,19-R,sunstream,2021-06-11
pi-9203,77-L,piccolo,2021-04-26
br-9204,17-R,brioso,2021-08-17
su-9205,74-L,sunstream,2021-09-24
su-9206,48-R,sunstream,2021-08-13
su-9207,104-L,sunstream,2021-05-07
br-9208,122-R,brioso,2021-02-23
pi-9209,126-L,piccolo,2021-11-09
su-9210,117-R,sunstream,2021-10-07
su-9211,44-L,sunstream,2021-11-22
pi-9212,2-R,piccolo,2021-02-09
su-9213,5-L,sunstream,2021-12-27
br-9214,39-R,brioso,2021-11-03
su-9215,96-L,sunstream,2021-07-08
su-9216,85-R,sunstream,2021-04-03
su-9217,105-L,sunstream,2021-02-04
br-9218,116-R,brioso,2021-01-18
br-9219,111-L,brioso,2021-01-03
pi-9220,35-R,piccolo,2021-07-31
br-9221,62-L,brioso,2021-09-18
su-9222,88-R,sunstream,2021-10-29
pi-9223,102-L,piccolo,2021-06-09
su-9224,66-R,sunstream,2021-04-04
su-9225,32-L,sunstream,2021-04-15
br-9226,26-R,brioso,2021-04-04
br-9227,23-L,brioso,2021-02-19
br-9228,19-R,brioso,2021-11-02
su-9229,116-L,sunstream,2021-11-22
pi-9230,49-R,piccolo,2021-11-13
su-9231,93-L,sunstream,2021-10-01
pi-9232,7-R,piccolo,2021-09-09
br-9233,41-L,brioso,2021-08-20
pi-9234,56-R,piccolo,2021-04-18
pi-9235,80-L,piccolo,2021-04-07
pi-9236,49-R,piccolo,2021-12-20
pi-9237,56-L,piccolo,2021-09-11
br-9238,8-R,brioso,2021-04-10
su-9239,72-L,sunstream,2021-11-25
br-9240,98-R,brioso,2021-06-06
su-9241,32-L,sunstream,2021-04-04
pi-9242,8-R,piccolo,2021-11-13
pi-9243,48-L,piccolo,2021-08-07
su-9244,86-R,sunstream,2021-03-01
pi-9245,39-L,piccolo,2021-09-20
su-9246,128-R,sunstream,2021-11-14
br-9247,66-L,brioso,2021-11-04
su-9248,80-R,sunstream,2021-05-20
su-9249,1-L,sunstream,2021-03-01
pi-9250,80-R,piccolo,2021-11-11
br-9251,49-L,brioso,2021-10-23
pi-9252,119-R,piccolo,2021-06-19
br-9253,58-L,brioso,2021-11-14
br-9254,73-R,brioso,2021-03-06
pi-9255,3-L,piccolo,2021-11-04
br-9256,25-R,brioso,2021-05-18
su-9257,14-L,sunstream,2021-12-23
br-9258,38-R,brioso,2021-10-31
pi-9259,130-L,piccolo,2021-12-24
pi-9260,77-R,piccolo,2021-02-26
pi-9261,49-L,piccolo,2021-09-27
pi-9262,114-R,piccolo,2021-10-23
pi-9263,117-L,piccolo,2021-03-31
su-9264,76-R,sunstream,2021-11-24
su-9265,24-L,sunstream,2021-02-14
pi-9266,68-R,piccolo,2021-09-21
br-9267,9-L,brioso,2021-01-17
br-9268,5-R,brioso,2021-11-10
su-9269,61-L,sunstream,2021-05-02
su-9270,29-R,sunstream,2021-04-01
su-9271,122-L,sunstream,2021-10-09
su-9272,121-R,sunstream,2021-12-23
pi-9273,13-L,piccolo,2021-08-22
br-9274,62-R,brioso,2021-01-13
su-9275,65-L,sunstream,2021-03-25
pi-9276,127-R,piccolo,2021-10-24
su-9277,71-L,sunstream,2021-09-13
br-9278,53-R,brioso,2021-04-19
pi-9279,127-L,piccolo,2021-07-10
br-9280,104-R,brioso,2021-05-22
su-9281,18-L,sunstream,2021-08-18
pi-9282,20-R,piccolo,2021-07-09
pi-9283,92-L,piccolo,2021-06-25
su-9284,77-R,sunstream,2021-05-29
pi-9285,66-L,piccolo,2021-06-21
su-9286,2-R,sunstream,2021-05-31
su-9287,28-L,sunstream,2021-10-15
su-9288,126-R,sunstream,2021-08-13
br-9289,93-L,brioso,2021-05-24
pi-9290,20-R,piccolo,2021-01-27
pi-9291,6-L,piccolo,2021-03-19
br-9292,130-R,brioso,2021-03-18
su-9293,109-L,sunstream,2021-05-20
br-9294,85-R,brioso,2021-11-25
pi-9295,10-L,piccolo,2021-10-14
pi-9296,118-R,piccolo,2021-03-21
pi-9297,81-L,piccolo,2021-05-06
su-9298,14-R,sunstream,2021-01-05
br-9299,73-L,brioso,2021-07-26
br-9300,21-R,brioso,2021-06-23
pi-9301,34-L,piccolo,2021-03-23
su-9302,7-R,sunstream,2021-02-10
br-9303,100-L,brioso,2021-04-24
br-9304,72-R,brioso,2021-06-04
su-9305,49-L,sunstream,2021-06-10
br-9306,56-R,brioso,2021-06-05
su-9307,46-L,sunstream,2021-03-30
pi-9308,38-R,piccolo,2021-08-18
su-9309,118-L,sunstream,2021-07-10
pi-9310,8-R,piccolo,2021-12-15
pi-9311,78-L,piccolo,2021-05-20
br-9312,91-R,brioso,2021-03-08
su-9313,115-L,sunstream,2021-11-12
pi-9314,29-R,piccolo,2021-03-31
su-9315,45-L,sunstream,2021-02-01
br-9316,101-R,brioso,2021-01-24
br-9317,62-L,brioso,2021-12-24
br-9318,21-R,brioso,2021-04-13
su-9319,15-L,sunstream,2021-12-26
br-9320,107-R,brioso,2021-05-23
su-9321,64-L,sunstream,2021-12-23
br-9322,97-R,brioso,2021-11-30
br-9323,41-L,brioso,2021-01-29
br-9324,25-R,brioso,2021-10-12
pi-9325,53-L,piccolo,2021-11-29
br-9326,53-R,brioso,2021-03-24
br-9327,82-L,brioso,2021-10-06
su-9328,78-R,sunstream,2021-03-18
su-9329,130-L,sunstream,2021-07-26
pi-9330,120-R,piccolo,2021-01-19
su-9331,77-L,sunstream,2021-12-03
su-9332,70-R,sunstream,2021-12-19
su-9333,127-L,sunstream,2021-01-25
pi-9334,105-R,piccolo,2021-09-18
br-9335,70-L,brioso,2021-09-17
pi-9336,3-R,piccolo,2021-06-14
pi-9337,112-L,piccolo,2021-08-30
su-9338,63-R,sunstream,2021-08-20
pi-9339,23-L,piccolo,2021-10-15
br-9340,38-R,brioso,2021-01-27
su-9341,86-L,sunstream,2021-03-12
pi-9342,5-R,piccolo,2021-12-31
su-9343,110-L,sunstream,2021-08-18
br-9344,49-R,brioso,2021-10-12
br-9345,67-L,brioso,2021-09-02
su-9346,101-R,sunstream,2021-02-17
pi-9347,92-L,piccolo,2021-07-13
br-9348,33-R,brioso,2021-11-09
br-9349,7-L,brioso,2021-04-13
pi-9350,78-R,piccolo,2021-08-16
su-9351,71-L,sunstream,2021-02-13
su-9352,74-R,sunstream,2021-11-30
br-9353,105-L,brioso,2021-09-30
su-9354,113-R,sunstream,2021-04-21
pi-9355,128-L,piccolo,2021-04-21
br-9356,101-R,brioso,2021-08-18
pi-9357,20-L,piccolo,2021-10-12
pi-9358,25-R,piccolo,2021-10-07
su-9359,91-L,sunstream,2021-04-02
su-9360,26-R,sunstream,2021-03-13
pi-9361,32-L,piccolo,2021-09-07
pi-9362,90-R,piccolo,2021-08-15
su-9363,103-L,sunstream,2021-01-30
br-9364,21-R,brioso,2021-01-28
pi-9365,67-L,piccolo,2021-07-29
pi-9366,65-R,piccolo,2021-03-18
su-9367,98-L,sunstream,2021-03-14
pi-9368,117-R,piccolo,2021-09-26
br-9369,3-L,brioso,2021-09-05
br-9370,62-R,brioso,2021-06-09
su-9371,75-L,sunstream,2021-09-09
pi-9372,74-R,piccolo,2021-11-22
su-9373,7-L,sunstream,2021-03-03
su-9374,119-R,sunstream,2021-06-09
pi-9375,31-L,piccolo,2021-09-30
br-9376,118-R,brioso,2021-03-12
pi-9377,54-L,piccolo,2021-05-14
pi-9378,89-R,piccolo,2021-01-26
pi-9379,3-L,piccolo,2021-06-28
pi-9380,120-R,piccolo,2021-05-21
pi-9381,112-L,piccolo,2021-07-09
pi-9382,59-R,piccolo,2021-05-15
pi-9383,87-L,piccolo,2021-06-02
pi-9384,115-R,piccolo,2021-08-30
br-9385,61-L,brioso,2021-11-08
br-9386,79-R,brioso,2021-10-08
pi-9387,7-L,piccolo,2021-06-19
pi-9388,122-R,piccolo,2021-10-07
su-9389,114-L,sunstream,2021-02-08
pi-9390,126-R,piccolo,2021-03-28
su-9391,9-L,sunstream,2021-08-11
pi-9392,21-R,piccolo,2021-06-06
br-9393,23-L,brioso,2021-02-22
su-9394,84-R,sunstream,2021-02-26
su-9395,94-L,sunstream,2021-07-05
pi-9396,60-R,piccolo,2021-07-03
br-9397,100-L,brioso,2021-08-11
br-9398,85-R,brioso,2021-07-25
pi-9399,126-L,piccolo,2021-04-18
su-9400,127-R,sunstream,2021-04-02
su-9401,68-L,sunstream,2021-07-17
br-9402,45-R,brioso,2021-07-13
su-9403,93-L,sunstream,2021-12-05
su-9404,74-R,sunstream,2021-05-07
br-9405,111-L,brioso,2021-10-16
br-9406,26-R,brioso,2021-02-19
br-9407,11-L,brioso,2021-01-15
pi-9408,86-R,piccolo,2021-12-24
pi-9409,121-L,piccolo,2021-06-24
pi-9410,82-R,piccolo,2021-08-24
pi-9411,31-L,piccolo,2021-11-20
br-9412,53-R,brioso,2021-10-04
pi-9413,116-L,piccolo,2021-05-22
pi-9414,54-R,piccolo,2021-04-18
pi-9415,96-L,piccolo,2021-01-17
pi-9416,29-R,piccolo,2021-02-05
su-9417,113-L,sunstream,2021-04-12
su-9418,16-R,sunstream,2021-12-23
