8004,su-9672,75,29,22.97,1.34
8005,su-9609,141,16,9.7,1.38
8006,su-9678,75,11,56.66,1.4
8007,su-9609,74,22,17.98,1.13
8008,su-9682,141,9,44.25,1.48
8009,su-9581,74,30,14.61,1.39
8010,su-9496,75,26,92.42,1.36
8011,su-9481,141,5,55.09,1.12
8012,su-9614,141,21,9.77,1.47
8013,su-9615,75,26,71.79,1.39
8014,su-9595,141,13,99.87,1.45
8015,su-9594,74,15,93.47,1.56
8016,su-9672,141,12,20.16,1.09
8017,su-9588,75,25,68.41,1.52
8018,su-9678,141,26,76.29,1.01
8019,su-9672,74,4,51.82,1.17
8020,su-9649,141,19,18.8,1.16
8021,su-9551,141,23,16.23,1.36
8022,su-9551,74,17,79.74,1.04
8023,su-9594,141,16,12.43,1.55
8024,su-9547,141,14,35.29,1.46
8025,su-9491,74,18,53.89,1.26
8026,su-9648,74,16,94.58,1.54
8027,su-9662,141,13,39.05,1.27
8028,su-9610,75,29,33.31,1.5
8029,su-9491,141,27,52.68,1.37
8030,su-9547,141,7,1.47,1.1
8031,su-9669,75,3,42.77,1.21
8032,su-9572,75,23,92.46,1.07
8033,su-9570,74,18,40.81,1.2
8034,su-9496,75,4,54.34,1.55
8035,su-9515,141,12,85.47,1.24
8036,su-9610,141,16,20.9,1.41
8037,su-961,141,10,59.15,1.57
8038,su-9514,141,28,1.82,1.44
8039,su-9484,75,17,2.29,1.39
8040,su-9676,74,8,38.41,1.59
8041,su-9588,74,18,2.94,1.58
8042,su-9588,75,18,76.38,1.04
8043,su-9681,141,13,96.05,1.52
8044,su-9489,141,8,7.22,1.43
8045,su-9599,74,29,10.63,1.04
8046,su-9558,74,19,31.49,1.36
8047,su-9562,74,21,48.96,1.39
8048,su-9583,74,10,43.23,1.5
8049,su-9570,74,3,49.52,1.54
8050,su-9682,74,15,36.43,1.55
8051,su-957,75,15,87.38,1.53
8052,su-9530,141,5,36.43,1.36
8053,su-9595,75,9,17.27,1.26
8054,su-9599,75,7,47.82,1.05
8055,su-9648,75,10,25.36,1.06
8056,su-9614,75,15,3.34,1.02
8057,su-9496,74,28,43.79,1.58
8058,su-9496,141,28,41.47,1.03
8059,su-9616,74,20,7.02,1.38
8060,su-951,74,3,7.79,1.49
8061,su-9670,75,15,55.5,1.46
8062,su-9628,141,28,48.47,1.16
8063,su-961,75,21,80.25,1.26
8064,su-9492,75,23,88.93,1.51
8065,su-9680,74,29,36.28,1.47
8066,su-9603,74,24,3.03,1.55
8067,su-9613,141,9,66.29,1.02
8068,su-9614,75,30,57.13,1.42
8069,su-952,141,25,62.26,1.3
8070,su-9615,75,25,53.67,1.37
8071,su-9583,75,22,93.4,1.55
8072,su-9501,75,5,94.95,1.5
8073,su-9551,74,25,27.71,1.48
8074,su-9637,141,11,54.75,1.05
8075,su-9588,74,8,53.18,1.43
8076,su-9581,75,10,95.43,1.38
8077,su-9616,74,15,51.76,1.51
8078,su-9572,141,28,18.81,1.42
8079,su-9609,75,18,51.92,1.09
8080,su-9481,75,4,27.47,1.04
8081,su-951,141,28,16.76,1.2
8082,su-9649,75,19,56.81,1.58
8083,su-9615,141,21,48.41,1.2
8084,su-9682,75,10,23.34,1.53
8085,su-9616,75,6,18.58,1.05
8086,su-9676,74,23,90.69,1.43
8087,su-9570,74,11,29.62,1.0
8088,su-9609,74,5,74.45,1.08
8089,su-9581,75,20,41.85,1.4
8090,su-9670,74,15,69.77,1.33
8091,su-9558,74,9,30.78,1.1
8092,su-9616,74,16,73.04,1.41
8093,su-950,75,11,79.85,1.29
8094,su-9577,74,28,77.07,1.34
8095,su-9599,75,12,22.54,1.05
8096,su-9543,75,11,56.46,1.35
8097,su-9653,74,12,99.1,1.44
8098,su-9614,74,25,20.81,1.04
8099,su-9610,75,14,16.73,1.54
8100,su-9581,141,17,88.93,1.26
8101,su-9496,141,14,66.04,1.1
8102,su-9628,141,27,92.1,1.23
8103,su-9614,74,13,71.28,1.54
8104,su-9481,141,15,81.24,1.53
8105,su-9595,75,11,89.79,1.01
8106,su-9496,141,24,67.51,1.23
8107,su-9682,75,6,32.37,1.07
8108,su-957,74,30,42.95,1.45
8109,su-9676,74,11,15.06,1.09
8110,su-9543,75,25,94.1,1.29
8111,su-9664,75,16,82.35,1.52
8112,su-9562,75,13,98.73,1.21
8113,su-9577,141,17,96.92,1.21
8114,su-952,141,13,66.87,1.54
8115,su-9662,74,4,87.29,1.52
8116,su-9609,74,22,18.55,1.03
8117,su-9595,74,5,18.64,1.07
8118,su-9547,74,19,76.38,1.43
8119,su-9581,74,28,17.73,1.01
8120,su-9491,75,21,8.9,1.09
8121,su-950,74,19,32.63,1.29
8122,su-9562,75,3,36.6,1.39
8123,su-9572,141,28,34.6,1.28
8124,su-9581,75,29,96.07,1.35
8125,su-9583,74,9,83.8,1.48
8126,su-9666,141,9,32.14,1.58
8127,su-9581,74,24,43.97,1.57
8128,su-950,141,23,30.88,1.32
8129,su-9610,75,6,89.39,1.46
8130,su-9514,75,19,37.37,1.26
8131,su-9669,141,5,10.82,1.44
8132,su-9615,75,18,95.22,1.11
8133,su-9562,141,29,15.82,1.11
8134,su-9529,141,10,87.38,1.47
8135,su-961,141,29,3.93,1.3
8136,su-9648,75,17,39.62,1.36
8137,su-9543,74,22,16.29,1.09
8138,su-9595,141,4,85.53,1.28
8139,su-9609,141,11,5.11,1.31
8140,su-9481,74,10,70.6,1.04
8141,su-963,74,30,48.96,1.03
8142,su-9577,141,22,37.9,1.4
8143,su-9621,75,6,16.65,1.3
8144,su-950,141,22,30.15,1.31
8145,su-9664,75,14,8.22,1.42
8146,su-9558,75,5,82.82,1.44
8147,su-9649,141,7,76.09,1.02
8148,su-9628,141,23,39.43,1.03
8149,su-9530,141,12,95.18,1.3
8150,su-9505,141,10,75.35,1.25
8151,su-9609,141,26,64.08,1.37
8152,su-951,74,22,4.24,1.02
8153,su-9492,74,24,3.39,1.54
8154,su-9581,75,14,32.45,1.34
8155,su-960,74,4,95.08,1.28
8156,su-9649,141,14,45.71,1.03
8157,su-9583,141,19,85.86,1.54
8158,su-9537,141,12,69.15,1.18
8159,su-9678,141,8,21.88,1.07
8160,su-9613,141,23,2.44,1.46
8161,su-9615,74,9,35.61,1.4
8162,su-963,74,9,5.74,1.44
8163,su-9563,74,28,38.52,1.34
8164,su-9515,74,29,90.38,1.26
8165,su-9595,74,18,60.16,1.5
8166,su-9563,141,16,75.34,1.35
8167,su-9628,74,10,75.91,1.55
8168,su-9618,141,14,68.9,1.58
8169,su-9558,141,6,40.88,1.03
8170,su-9595,75,27,32.82,1.27
8171,su-9670,141,27,96.32,1.37
8172,su-9537,74,12,53.92,1.43
8173,su-9484,141,15,47.09,1.46
8174,su-9613,141,22,4.88,1.42
8175,su-9662,74,3,58.67,1.05
8176,su-9562,74,11,30.66,1.18
8177,su-9558,141,27,73.38,1.38
8178,su-963,141,13,52.52,1.41
8179,su-9594,141,23,30.23,1.35
8180,su-9529,75,21,1.91,1.37
8181,su-9662,141,3,86.99,1.05
8182,su-9669,74,12,28.26,1.26
8183,su-952,141,23,29.9,1.45
8184,su-9637,74,20,17.48,1.03
8185,su-9492,75,22,48.94,1.45
8186,su-9616,141,19,42.06,1.47
8187,su-9577,74,25,21.66,1.12
8188,su-9558,141,13,35.51,1.15
8189,su-9507,74,12,40.0,1.46
8190,su-9653,141,21,13.56,1.25
8191,su-9563,74,27,8.81,1.3
8192,su-9489,75,3,19.17,1.29
8193,su-9501,74,23,61.11,1.29
8194,su-9577,141,6,96.27,1.02
8195,su-9599,141,22,90.21,1.22
8196,su-9491,141,30,54.22,1.25
8197,su-9615,141,29,34.53,1.06
8198,su-9514,75,7,71.98,1.39
8199,su-956,74,19,47.08,1.07
8200,su-9637,74,27,87.25,1.17
8201,su-9637,75,7,57.4,1.28
8202,su-9543,75,30,2.89,1.24
8203,su-9648,75,16,49.12,1.08
8204,su-9621,74,21,69.31,1.01
8205,su-9603,75,4,17.27,1.15
8206,su-9676,75,4,49.61,1.55
8207,su-961,75,6,60.06,1.11
8208,su-9547,74,25,10.49,1.59
8209,su-9595,141,26,18.97,1.48
8210,su-9666,141,9,13.91,1.39
8211,su-9662,74,14,19.54,1.56
8212,su-9496,141,8,8.91,1.35
8213,su-9514,75,27,18.96,1.54
8214,su-9648,75,15,14.11,1.33
8215,su-9676,141,6,77.0,1.36
8216,su-9507,75,5,49.27,1.25
8217,su-9588,74,21,86.51,1.22
8218,su-950,74,5,56.3,1.17
8219,su-9558,75,22,36.93,1.52
8220,su-9529,75,5,8.74,1.27
8221,su-9681,141,16,53.77,1.53
8222,su-9653,141,17,85.11,1.55
8223,su-952,141,28,49.85,1.35
8224,su-9666,75,9,53.55,1.43
8225,su-9637,74,4,49.65,1.22
8226,su-9657,75,21,16.28,1.09
8227,su-9505,75,12,32.65,1.42
8228,su-9491,141,3,86.53,1.5
8229,su-9563,74,4,92.22,1.39
8230,su-9670,74,17,3.31,1.29
8231,su-9595,75,27,21.05,1.11
8232,su-9613,141,24,85.03,1.14
8233,su-9583,75,21,32.62,1.45
8234,su-960,74,9,59.11,1.22
8235,su-9572,141,24,87.65,1.06
8236,su-9669,74,17,79.3,1.28
8237,su-9547,75,24,39.49,1.07
8238,su-9562,75,25,86.7,1.5
8239,su-9613,141,4,50.77,1.51
8240,su-9514,75,4,43.05,1.24
8241,su-9595,141,20,69.52,1.11
8242,su-9588,75,8,65.17,1.36
8243,su-951,75,17,76.1,1.1
8244,su-9628,75,17,83.36,1.15
8245,su-9562,74,22,22.07,1.09
8246,su-9670,75,4,27.06,1.16
8247,su-9603,74,3,15.82,1.37
8248,su-950,141,16,48.01,1.03
8249,su-9610,75,12,41.54,1.54
8250,su-9570,141,18,81.46,1.3
8251,su-9491,74,27,22.5,1.28
8252,su-9610,74,5,74.57,1.25
8253,su-9669,141,15,13.31,1.24
8254,su-9662,74,17,98.34,1.54
8255,su-9616,75,28,76.84,1.43
8256,su-9537,75,13,8.34,1.25
8257,su-9641,141,25,59.33,1.35
8258,su-9676,75,19,61.29,1.5
8259,su-9484,141,19,71.23,1.28
8260,su-9599,74,9,2.36,1.26
8261,su-957,141,17,32.85,1.06
8262,su-9484,75,27,41.0,1.59
8263,su-9672,74,3,99.93,1.35
8264,su-9680,141,13,83.64,1.36
8265,su-9543,75,19,3.69,1.38
8266,su-9682,75,27,11.05,1.14
8267,su-9621,75,10,2.31,1.4
8268,su-9649,141,21,27.34,1.2
8269,su-9678,75,3,48.61,1.4
8270,su-9507,74,22,59.66,1.36
8271,su-9572,141,24,49.79,1.56
8272,su-9558,75,29,53.68,1.53
8273,su-9484,74,29,46.41,1.11
8274,su-9676,75,20,80.47,1.55
8275,su-9609,141,7,71.04,1.28
8276,su-9594,75,14,76.84,1.27
8277,su-9513,75,12,63.76,1.01
8278,su-9615,141,3,27.76,1.02
8279,su-9497,141,24,11.91,1.37
8280,su-9681,74,10,29.22,1.25
8281,su-9492,75,23,76.64,1.26
8282,su-9492,75,23,52.43,1.57
8283,su-9496,141,13,41.23,1.25
8284,su-9672,75,18,92.9,1.58
8285,su-9657,75,6,38.44,1.28
8286,su-9680,75,3,81.43,1.49
8287,su-9588,74,25,44.89,1.54
8288,su-956,75,25,89.01,1.2
8289,su-9529,74,9,80.84,1.53
8290,su-9616,141,29,67.19,1.2
8291,su-9491,75,6,2.83,1.14
8292,su-9648,75,3,69.41,1.1
8293,su-9577,141,5,84.65,1.25
8294,su-9649,75,14,83.45,1.36
8295,su-9614,141,9,70.62,1.51
8296,su-9594,75,17,50.68,1.41
8297,su-9514,75,25,11.66,1.38
8298,su-9680,75,29,10.49,1.08
8299,su-9501,74,28,68.15,1.35
8300,su-9615,141,14,97.64,1.38
8301,su-9581,74,15,19.22,1.12
8302,su-9595,74,27,90.43,1.04
8303,su-9481,75,20,65.97,1.05
8304,su-950,74,9,86.01,1.04
8305,su-9581,75,6,97.26,1.08
8306,su-9641,141,7,40.13,1.47
8307,su-9613,141,12,7.76,1.41
8308,su-9615,141,10,49.35,1.44
8309,su-9530,75,23,53.39,1.09
8310,su-9563,141,23,33.93,1.49
8311,su-9547,75,24,30.34,1.44
8312,su-9614,141,14,46.89,1.47
8313,su-9588,141,26,64.98,1.59
8314,su-9513,75,23,90.19,1.24
8315,su-9670,74,23,31.89,1.25
8316,su-9681,74,7,46.19,1.55
8317,su-960,74,21,79.87,1.18
8318,su-9678,141,5,17.27,1.27
8319,su-961,141,16,58.01,1.57
8320,su-957,75,7,41.0,1.08
8321,su-9515,141,25,70.07,1.24
8322,su-9543,74,27,5.37,1.54
8323,su-9514,141,12,19.99,1.48
8324,su-9676,74,13,84.13,1.18
8325,su-9637,75,30,82.85,1.27
8326,su-9628,74,11,26.23,1.15
8327,su-9507,74,3,90.28,1.09
8328,su-9501,141,13,67.6,1.45
8329,su-951,74,6,87.03,1.53
8330,su-9649,75,17,90.12,1.02
8331,su-9562,141,22,20.61,1.29
8332,su-9682,74,19,36.25,1.23
8333,su-9609,74,17,96.27,1.17
8334,su-956,141,24,11.0,1.44
8335,su-950,141,10,57.46,1.31
8336,su-9672,74,15,72.89,1.25
8337,su-9513,141,7,19.15,1.57
8338,su-9616,75,27,70.66,1.16
8339,su-9484,141,11,79.97,1.02
8340,su-9583,141,17,23.53,1.11
8341,su-9670,75,3,99.14,1.15
8342,su-952,75,11,93.01,1.03
8343,su-9537,141,26,69.3,1.42
8344,su-9613,74,24,16.54,1.29
8345,su-9680,141,25,67.0,1.21
8346,su-9614,75,30,8.1,1.5
8347,su-9678,141,15,28.95,1.35
8348,su-963,75,25,76.94,1.23
8349,su-9558,141,15,91.21,1.59
8350,su-9583,75,19,53.26,1.26
8351,su-9595,74,5,40.56,1.31
8352,su-9641,74,29,25.33,1.55
8353,su-9514,74,16,98.46,1.34
8354,su-9678,141,8,23.31,1.3
8355,su-9529,75,26,25.0,1.24
8356,su-9680,74,21,1.2,1.15
8357,su-9547,141,3,54.91,1.5
8358,su-9678,74,6,64.53,1.26
8359,su-9543,141,10,61.53,1.02
8360,su-9551,75,21,86.53,1.42
8361,su-963,75,18,81.18,1.03
8362,su-9657,141,22,85.39,1.57
8363,su-9616,141,9,34.88,1.31
8364,su-957,75,18,15.67,1.14
8365,su-9669,74,26,55.1,1.41
8366,su-9529,141,14,80.36,1.1
8367,su-9662,75,21,15.16,1.52
8368,su-9570,141,14,37.28,1.3
8369,su-9609,75,17,21.39,1.15
8370,su-9501,75,24,76.05,1.47
8371,su-9649,141,24,7.51,1.03
8372,su-9681,74,18,59.21,1.32
8373,su-9497,75,26,32.73,1.07
8374,su-9572,74,10,29.55,1.58
8375,su-9618,141,19,30.34,1.04
8376,su-9610,74,28,74.58,1.54
8377,su-9614,74,14,93.11,1.22
8378,su-9595,141,25,45.23,1.11
8379,su-9664,141,8,51.56,1.06
8380,su-9610,75,5,5.81,1.37
8381,su-9530,141,16,37.46,1.37
8382,su-9529,74,25,42.96,1.53
8383,su-9666,75,26,45.36,1.26
8384,su-9594,74,30,53.46,1.34
8385,su-9614,75,22,1.53,1.35
8386,su-9628,74,13,62.46,1.44
8387,su-9621,75,21,66.27,1.16
8388,su-9558,141,4,74.1,1.42
8389,su-9678,141,20,62.01,1.33
8390,su-9570,141,4,31.1,1.53
8391,su-9547,75,23,43.84,1.01
8392,su-9501,141,21,93.92,1.07
8393,su-9507,141,15,74.74,1.53
8394,su-9682,141,26,66.34,1.57
8395,su-956,141,21,15.66,1.02
8396,su-9562,141,17,66.52,1.57
8397,su-9497,141,17,55.43,1.12
8398,su-9583,141,13,27.04,1.21
8399,su-9648,74,27,98.69,1.25
8400,su-9583,141,16,85.47,1.49
8401,su-9628,141,22,75.97,1.14
8402,su-9543,141,29,86.63,1.33
8403,su-9666,141,19,4.15,1.16
8404,su-9628,74,30,65.18,1.21
8405,su-9649,74,18,65.88,1.09
8406,su-956,75,6,29.29,1.58
8407,su-9613,74,6,2.85,1.04
8408,su-9594,141,22,14.68,1.25
8409,su-9501,74,15,67.62,1.44
8410,su-9670,75,13,34.16,1.5
8411,su-9588,75,12,52.97,1.09
8412,su-9628,75,3,31.93,1.12
8413,su-9592,75,7,72.12,1.04
8414,su-9657,74,3,43.91,1.57
8415,su-963,141,30,15.34,1.53
8416,su-9614,141,29,60.56,1.27
8417,su-9572,141,10,83.14,1.43
8418,su-9543,74,7,76.19,1.3
8419,su-952,141,13,70.76,1.47
8420,su-9529,75,22,81.83,1.21
8421,su-9681,75,29,73.89,1.24
8422,su-9641,75,22,47.19,1.59
8423,su-9547,75,13,95.31,1.54
8424,su-9613,74,10,82.86,1.17
8425,su-9637,75,29,70.98,1.53
8426,su-952,74,24,6.22,1.39
8427,su-9515,141,10,49.1,1.24
8428,su-9507,141,22,72.43,1.51
8429,su-9662,74,11,76.63,1.5
8430,su-9491,75,23,94.15,1.43
8431,su-9621,75,3,5.97,1.56
8432,su-9529,74,22,46.98,1.2
8433,su-9537,75,25,18.94,1.04
8434,su-9513,75,7,24.94,1.57
8435,su-9610,141,7,24.03,1.35
8436,su-9666,75,14,40.06,1.58
8437,su-9577,141,28,26.4,1.57
8438,su-9649,141,23,88.97,1.4
8439,su-9514,75,28,14.96,1.05
8440,su-9666,75,15,51.36,1.39
8441,su-9649,75,27,84.18,1.55
8442,su-950,75,27,17.05,1.01
8443,su-9648,141,4,37.96,1.07
8444,su-9664,141,22,85.0,1.22
8445,su-9484,75,23,59.63,1.07
8446,su-952,74,17,49.34,1.32
8447,su-9615,74,13,42.81,1.43
8448,su-9599,74,6,81.78,1.19
8449,su-9583,75,14,67.03,1.29
8450,su-9492,74,21,35.53,1.37
8451,su-9515,75,30,64.57,1.54
8452,su-9680,74,18,22.51,1.46
8453,su-9592,141,18,73.32,1.1
8454,su-9507,141,30,64.18,1.28
8455,su-9649,141,6,43.2,1.47
8456,su-9681,141,23,94.74,1.5
8457,su-9641,141,13,28.94,1.45
8458,su-9484,141,15,71.24,1.48
8459,su-9676,75,22,63.74,1.48
8460,su-9628,141,3,76.67,1.25
8461,su-961,75,28,84.97,1.03
8462,su-952,74,27,20.5,1.13
8463,su-9592,75,14,12.44,1.08
8464,su-9507,75,24,32.45,1.19
8465,su-9558,75,6,14.37,1.25
8466,su-951,74,28,32.41,1.45
8467,su-9613,141,4,98.74,1.47
8468,su-9513,74,23,83.18,1.6
8469,su-9513,141,29,77.85,1.58
8470,su-9678,75,4,7.44,1.28
8471,su-9662,141,30,32.46,1.38
8472,su-9681,75,7,76.09,1.19
8473,su-9666,75,4,79.01,1.5
8474,su-9670,74,10,32.34,1.44
8475,su-9621,75,25,54.11,1.57
8476,su-9547,74,4,64.59,1.05
8477,su-9581,75,14,74.01,1.27
8478,su-9497,74,13,32.34,1.16
8479,su-9581,75,15,7.86,1.36
8480,su-9507,75,7,83.49,1.23
8481,su-9664,74,11,78.83,1.6
8482,su-9616,75,4,53.95,1.25
8483,su-9594,75,28,70.31,1.41
8484,su-9678,75,15,58.43,1.02
8485,su-9572,141,26,45.56,1.02
8486,su-9681,141,18,60.12,1.37
8487,su-9614,75,12,93.23,1.53
8488,su-9666,74,4,27.57,1.14
8489,su-9637,75,29,38.23,1.59
8490,su-9662,74,13,96.26,1.54
8491,su-961,74,8,53.9,1.26
8492,su-9678,75,17,82.8,1.46
8493,su-9484,74,14,7.01,1.54
8494,su-9492,75,24,73.77,1.27
8495,su-9678,75,9,23.51,1.47
8496,su-9594,74,30,18.81,1.15
8497,su-9618,75,4,55.79,1.19
8498,su-9614,75,10,51.79,1.07
8499,su-9682,74,28,20.01,1.27
8500,su-9610,75,12,20.31,1.33
8501,su-9621,74,15,13.65,1.25
8502,su-963,74,9,16.19,1.27
8503,su-9649,74,21,28.21,1.5
8504,su-9551,74,15,33.55,1.56
8505,su-956,74,30,97.51,1.05
8506,su-9497,75,26,29.8,1.29
8507,su-9497,74,11,80.59,1.51
8508,su-9670,75,17,44.88,1.22
8509,su-9669,74,9,48.31,1.0
8510,su-9594,141,18,90.66,1.33
8511,su-9551,75,13,87.05,1.59
8512,su-9615,75,11,57.65,1.07
8513,su-9613,75,23,63.04,1.01
8514,su-9641,75,15,21.03,1.37
8515,su-9484,141,19,50.82,1.34
8516,su-9583,75,7,90.18,1.35
8517,su-9641,75,7,54.97,1.27
8518,su-9496,141,26,65.41,1.43
8519,su-9672,74,27,45.55,1.4
8520,su-9648,141,18,38.67,1.13
8521,su-9514,74,4,45.85,1.39
8522,su-9662,141,28,35.2,1.35
8523,su-950,74,15,68.29,1.4
8524,su-9572,75,24,75.36,1.26
8525,su-9614,74,28,86.33,1.03
8526,su-9670,74,18,91.24,1.32
8527,su-9599,74,13,15.62,1.59
8528,su-963,141,21,26.6,1.03
8529,su-9570,141,3,25.35,1.34
8530,su-9637,74,27,14.52,1.27
8531,su-9653,75,17,88.37,1.15
8532,su-9496,141,26,68.86,1.32
8533,su-9670,74,4,96.8,1.45
8534,su-957,75,6,88.95,1.2
8535,su-956,74,24,80.74,1.6
8536,su-9515,74,6,75.77,1.35
8537,su-960,75,30,52.36,1.12
8538,su-9681,75,7,35.36,1.01
8539,su-9641,141,14,45.38,1.36
8540,su-9595,74,12,64.89,1.59
8541,su-950,75,26,71.77,1.04
8542,su-9664,141,20,69.44,1.43
8543,su-9614,75,20,62.27,1.56
8544,su-9669,74,26,27.92,1.14
8545,su-9648,75,18,76.36,1.38
8546,su-9664,74,15,7.0,1.53
8547,su-9514,74,21,86.28,1.2
8548,su-9682,74,27,69.08,1.17
8549,su-9543,141,29,80.99,1.58
8550,su-9637,141,18,51.22,1.58
8551,su-9618,75,26,71.51,1.51
8552,su-952,74,24,63.37,1.5
8553,su-9492,74,4,72.34,1.01
8554,su-9595,74,7,92.33,1.24
8555,su-9662,74,4,81.59,1.12
8556,su-9496,141,14,64.23,1.37
8557,su-9662,141,25,49.59,1.51
8558,su-9676,74,18,36.6,1.32
8559,su-9481,141,10,65.46,1.57
8560,su-9670,75,7,51.58,1.02
8561,su-9481,75,13,8.63,1.05
8562,su-9551,75,11,12.07,1.11
8563,su-9653,74,28,32.66,1.37
8564,su-9489,75,25,59.11,1.47
8565,su-9507,141,25,22.95,1.49
8566,su-9529,74,21,18.65,1.29
8567,su-9615,74,25,8.07,1.25
8568,su-9648,75,27,52.69,1.2
8569,su-9577,75,30,52.16,1.38
8570,su-9481,74,21,1.45,1.41
8571,su-951,75,10,56.59,1.39
8572,su-9547,141,22,83.97,1.58
8573,su-9649,75,15,95.46,1.16
8574,su-9653,141,30,32.12,1.17
8575,su-9657,75,6,55.58,1.22
8576,su-9662,75,6,5.45,1.07
8577,su-9614,141,16,96.16,1.38
8578,su-9594,74,23,77.52,1.07
8579,su-9481,141,16,72.01,1.55
8580,su-9621,141,16,32.0,1.39
8581,su-9599,141,22,53.02,1.44
8582,su-9676,141,23,88.87,1.28
8583,su-9496,75,8,82.9,1.03
8584,su-9514,74,7,47.4,1.32
8585,su-9577,75,7,15.85,1.46
8586,su-9641,141,25,52.24,1.35
8587,su-9614,75,22,21.69,1.28
8588,su-9649,75,17,34.11,1.45
8589,su-9669,141,4,97.17,1.58
8590,su-963,141,17,63.77,1.0
8591,su-9583,75,24,94.08,1.48
8592,su-9491,74,19,27.26,1.34
8593,su-9614,75,9,97.8,1.52
8594,su-956,75,20,38.82,1.48
8595,su-9678,75,15,1.99,1.19
8596,su-960,75,28,70.79,1.47
8597,su-9621,141,11,84.49,1.31
8598,su-9481,141,21,34.63,1.1
8599,su-9670,75,5,92.52,1.13
8600,su-9581,74,11,94.88,1.31
8601,su-9529,75,11,48.69,1.38
8602,su-9563,74,10,48.78,1.03
8603,su-9570,74,9,70.7,1.42
8604,su-9496,75,15,67.71,1.01
8605,su-9637,75,12,83.14,1.12
8606,su-9595,75,21,73.6,1.07
8607,su-9497,75,28,27.79,1.04
8608,su-9562,74,13,87.46,1.59
8609,su-950,141,11,96.91,1.22
8610,su-9609,75,21,8.27,1.0
8611,su-9603,141,23,41.77,1.32
8612,su-9505,141,4,61.28,1.29
8613,su-9558,74,11,84.5,1.06
8614,su-9501,74,14,41.44,1.08
8615,su-960,75,14,77.43,1.25
8616,su-9492,141,30,43.76,1.59
8617,su-9594,141,27,85.78,1.22
8618,su-9599,75,3,4.23,1.24
8619,su-9595,141,28,78.29,1.44
8620,su-9649,74,8,18.09,1.55
8621,su-9507,75,25,91.59,1.54
8622,su-9653,141,6,32.08,1.08
8623,su-9613,141,23,99.25,1.38
8624,su-9513,75,22,54.79,1.36
8625,su-9681,74,5,49.36,1.28
8626,su-9496,141,28,3.87,1.27
8627,su-9616,75,9,12.95,1.12
8628,su-9662,141,28,37.43,1.37
8629,su-9484,141,24,1.92,1.25
8630,su-9577,141,22,56.33,1.29
8631,su-9547,141,17,85.08,1.2
8632,su-9616,75,15,71.7,1.07
8633,su-9577,74,21,37.43,1.16
8634,su-9592,141,12,36.57,1.56
8635,su-950,141,26,88.39,1.15
8636,su-9537,141,5,89.52,1.17
8637,su-9615,75,17,24.65,1.44
8638,su-9481,141,27,42.48,1.58
8639,su-956,141,8,52.43,1.26
8640,su-9648,141,25,17.84,1.5
8641,su-9618,74,11,91.27,1.28
8642,su-9669,141,23,57.61,1.28
8643,su-9616,75,15,98.37,1.5
8644,su-9678,74,28,40.75,1.5
8645,su-9680,141,18,2.58,1.14
8646,su-957,75,30,22.43,1.47
8647,su-9501,75,26,28.36,1.29
8648,su-951,141,21,87.18,1.43
8649,su-9666,75,11,30.39,1.46
8650,su-9666,75,12,56.33,1.52
8651,su-9641,141,30,32.2,1.39
8652,su-9537,75,9,30.06,1.48
8653,su-951,74,8,88.79,1.44
8654,su-9614,74,23,37.96,1.15
8655,su-963,141,20,62.09,1.47
8656,su-9562,74,23,92.15,1.29
8657,su-9670,75,24,29.23,1.18
8658,su-9551,141,22,10.05,1.18
8659,su-9657,141,18,37.53,1.05
8660,su-9609,75,28,41.91,1.38
8661,su-9616,75,13,88.24,1.54
8662,su-9563,75,30,37.9,1.31
8663,su-951,74,20,57.26,1.53
8664,su-9657,75,29,56.49,1.32
8665,su-9648,74,3,93.69,1.34
8666,su-9489,75,8,9.74,1.17
8667,su-9492,75,10,86.06,1.27
8668,su-9501,141,8,17.39,1.38
8669,su-9609,75,25,24.54,1.34
8670,su-9621,74,26,77.87,1.38
8671,su-9637,74,5,83.48,1.46
8672,su-9529,141,4,70.1,1.35
8673,su-9551,74,20,46.66,1.12
8674,su-9530,141,27,48.03,1.48
8675,su-9543,141,24,96.82,1.12
8676,su-9681,141,12,48.39,1.12
8677,su-9537,74,3,83.94,1.17
8678,su-9618,75,26,20.4,1.1
8679,su-9676,75,11,8.68,1.26
8680,su-9530,75,27,76.97,1.45
8681,su-9621,74,23,64.03,1.03
8682,su-951,74,4,11.73,1.53
8683,su-9530,75,26,34.77,1.31
8684,su-956,75,4,35.0,1.2
8685,su-9563,141,15,73.78,1.32
8686,su-9621,141,20,10.7,1.12
8687,su-9513,74,22,53.08,1.36
8688,su-9551,75,21,69.81,1.53
8689,su-9581,75,28,1.72,1.25
8690,su-950,141,24,28.1,1.27
8691,su-9662,141,23,13.85,1.46
8692,su-9613,75,5,6.81,1.15
8693,su-9628,75,19,58.66,1.06
8694,su-9616,74,15,97.54,1.27
8695,su-9648,141,24,81.52,1.33
8696,su-9641,141,12,40.13,1.25
8697,su-9563,74,27,48.55,1.38
8698,su-951,141,3,53.99,1.46
8699,su-9491,75,30,36.69,1.21
8700,su-9594,75,6,46.0,1.45
8701,su-9599,74,9,83.85,1.22
8702,su-9496,74,12,35.31,1.23
8703,su-9613,141,10,2.25,1.56
8704,su-9637,141,22,81.48,1.1
8705,su-9572,75,28,36.6,1.14
8706,su-9680,74,29,7.01,1.55
